filepath,domain,label,is_dg_class,label_idx,split,modality
Processed_Data_PNG/LOIR_Database/Pinnularia/Pinnularia%20un.png,LOIR_Database,Pinnularia,True,33,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Pinnularia/Pinnularia%20viridis_1592390361615994.png,LOIR_Database,Pinnularia,True,33,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Pinnularia/Pinnularia_1592390396538795.png,LOIR_Database,Pinnularia,True,33,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Pinnularia/Pinnularia%20streptoraphe.png,LOIR_Database,Pinnularia,True,33,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Pinnularia/Pinnularia%20gibba_1592390355879294.png,LOIR_Database,Pinnularia,True,33,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Craticula/Craticula%20cuspidata%20.png,LOIR_Database,Craticula,True,9,train,Phase+DIC
"Processed_Data_PNG/LOIR_Database/Craticula/Craticula%20cuspidata,%20craticule.png",LOIR_Database,Craticula,True,9,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Craticula/Craticula%20cuspidata.png,LOIR_Database,Craticula,True,9,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Craticula/Craticula%20cuspidata%20ambigua.png,LOIR_Database,Craticula,True,9,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Craticula/Craticula%20cuspidata_1592390364541827.png,LOIR_Database,Craticula,True,9,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20interposita.png,LOIR_Database,Frustulia,True,22,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20sp.png,LOIR_Database,Frustulia,True,22,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20vulgaris_1592390326770096.png,LOIR_Database,Frustulia,True,22,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20rhomboides.png,LOIR_Database,Frustulia,True,22,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20rhomboides_1592390415531255.png,LOIR_Database,Frustulia,True,22,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20vulgaris_1592390268056814.png,LOIR_Database,Frustulia,True,22,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Frustulia/Frustulia%20vulgaris.png,LOIR_Database,Frustulia,True,22,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20oregonica.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%2096.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20amphisbaena_1592391745581224.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20excentrica.png,LOIR_Database,Caloneis,True,6,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20bacillum.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20oregonica_1592391564977365.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%2086.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20linearis_1592391416566089.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp_1592391402153391.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%201.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20bicuneata_1592391354571615.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%20cf.%20excentrica%20(2).png,LOIR_Database,Caloneis,True,6,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20fusioides.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20excentrica_1592391154050021.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20linearis.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20oregonica_1592391713105359.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp_1592391500560241.png,LOIR_Database,Caloneis,True,6,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber%20v%20umbilicata.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber%20v%20elongata.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20maxima.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%202.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20westii.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber_1592391083578803.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20bicuneata_1592391769216775.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20amphisbaena%20.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20crassa.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20bicuneata.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20%20excentrica.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20lewisii.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20amphisbaena.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20linearis_1592391083981384.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20oregonica_159239098424281.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20bacillum_1592390938072157.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20amphisbaena_1592391837593269.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20egena.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
"Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%2048,5.png",LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20westii_1592391822375934.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber_1592390994745931.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis_159239095182659.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%20cf.%20excentrica.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20ventricosa_1592391593990204.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20alpestris.png,LOIR_Database,Caloneis,True,6,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20liber_1592390996562725.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20sp.%2069.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20aemula.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20ventricosa.png,LOIR_Database,Caloneis,True,6,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20excentrica_1592391336020304.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis%20amphisbaena%20salina.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis.png,LOIR_Database,Caloneis,True,6,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Caloneis/Caloneis_159239105188169.png,LOIR_Database,Caloneis,True,6,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diatoma/Diatoma%20mesodon.png,LOIR_Database,Diatoma,False,13,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diatoma/Diatoma%20vulgare.png,LOIR_Database,Diatoma,False,13,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diatoma/Diatoma_1592390384792394.png,LOIR_Database,Diatoma,False,13,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diatoma/Diatoma.png,LOIR_Database,Diatoma,False,13,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Tabellaria/Tabellaria%20flocculosa.png,LOIR_Database,Tabellaria,False,45,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Tabellaria/Tabellaria%20fenestrata.png,LOIR_Database,Tabellaria,False,45,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Tabellaria/Tabellaria%20floculosa.png,LOIR_Database,Tabellaria,False,45,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Tabellaria/Tabellaria%20fenestrata_1592391607909755.png,LOIR_Database,Tabellaria,False,45,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20citronella.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20deux.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes_1592390594017845.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20sp.png,LOIR_Database,Achnanthes,True,0,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20septata.png,LOIR_Database,Achnanthes,True,0,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica%202.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20longipes_1592391038897512.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica%20c.png,LOIR_Database,Achnanthes,True,0,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20saxonica%20%20.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brockmannii_1592391622508653.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica_1592391625586704.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata_1592390379491122.png,LOIR_Database,Achnanthes,True,0,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20pseudogroenlandica.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata_1592391000577775.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20longipes.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20parvula_1592391813990495.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes%20intermedia.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes_15923918133539.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica%20a.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20hungarica.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brockmannii.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20javanica.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20fimbriata_1592390993139028.png,LOIR_Database,Achnanthes,True,0,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20danica%20b.png,LOIR_Database,Achnanthes,True,0,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20sp_1592391042308988.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20longipes_1592390848127085.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes_1592391037401406.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata_1592390285279582.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brevipes_1592391316244872.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20parvula.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata%20b%20.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20fimbriata_1592391623690214.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20javanica_1592391707466902.png,LOIR_Database,Achnanthes,True,0,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brockmannii_1592390778687536.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20lanceolata%20c%20.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20coarctata.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20brockmannii_1592391492945233.png,LOIR_Database,Achnanthes,True,0,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20affinis%20.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20longipes_1592391707859351.png,LOIR_Database,Achnanthes,True,0,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20sancti-pauli.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20conspicua.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20fimbriata.png,LOIR_Database,Achnanthes,True,0,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthes/Achnanthes%20bioreti.png,LOIR_Database,Achnanthes,True,0,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Achnanthidium/Achnanthidium%20lanceolatum.png,LOIR_Database,Achnanthidium,False,1,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20smithii_1592391089566502.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20weisflogii_1592391431553118.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20nitescens_1592391798155901.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20crabro_1592390900168592.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20nitescens_1592391428776849.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20smithii%202.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vacillans%20renitens.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20parca.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20constricta.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20bomboides_1592390996971656.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20weisflogii_159239178060877.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20chersonensis_1592391424645464.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vacillans_1592390998048493.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20smithii_1592391799857532.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20elliptica_1592390385599261.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20k%fctginzii.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20papula_1592390755091493.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20didyma%20(2).png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20coffeaeformis_1592390841657187.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20crabro%20excavata_1592390754066821.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca_1592390615624873.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca%20%20aestiva.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca%20hyperborea.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20didyma_1592391566994026.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20bombus_159239179468364.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20suborbicularis%20constricta.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vacillans_1592390923405138.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20crabro%20suspecta.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20didyma.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20suborbicularis_1592391429602963.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca_159239167312512.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20notabilis_1592391798842366.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20elliptica.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca_1592390842606249.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20A.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20incurvata_1592391797588904.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20didyma_1592391715127581.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20szontaghii.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20chersonensis_1592390914673407.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca%20%20amphigomphus.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20ovalis_1592390266386794.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis_1592390840836638.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20chersonensis_1592391087450223.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20papula_1592391089105984.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vetula.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20incurvata.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20droopii.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20weissflogii.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20bombus_1592390852288009.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
"Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20weisflogii%2024,5.png",LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vetula_1592390955800858.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20ovalis_1592390324893549.png,LOIR_Database,Diploneis,True,14,val,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca%20pelagica.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20dalmatica.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20intrrupta.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20beyrichiana.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vacillans.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20nitescens.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20vacillans_1592390955321668.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20clathrata.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20lineata.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20crabro_1592390997351982.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20bombus_1592391779403172.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca_1592391427595271.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20bombus%20%20densestriata.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20coffeaeformis_1592391795505693.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20fusca_1592391088273291.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20papula_1592390783362418.png,LOIR_Database,Diploneis,True,14,test,Phase+DIC
Processed_Data_PNG/LOIR_Database/Diploneis/Diploneis%20ovalis.png,LOIR_Database,Diploneis,True,14,train,Phase+DIC
