filepath,md5,file_size_bytes
Processed_Data_PNG/ADIAC_Database/Staurosirella/001909AA.png,220c398f6658bfd90772181fa1b561a4,73677
Processed_Data_PNG/ADIAC_Database/Staurosirella/001912AA.png,f709c787623423ee3374e7d9e8108424,91048
Processed_Data_PNG/ADIAC_Database/Staurosirella/001187AA.png,65e524a72aa96be3a067bacc4adf5d8c,60615
Processed_Data_PNG/ADIAC_Database/Gyrosigma/000265.png,afa20fe730e444000f5e690e8b40cb98,250546
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001345AA.png,0198ac4f0da1710c6bf8ea29b158349b,260773
Processed_Data_PNG/ADIAC_Database/Gyrosigma/000651AA.png,71f3e889a3759ea7de92ba882e632c29,228941
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001927AA.png,8faf25755762e8fec0520b406223d284,258854
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001347AA.png,e69ac71d5f569fbdcb202c002462c258,286316
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001924AA.png,a1c6fdd70d2a48de4540c8a9067c7ac8,290759
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001925AA.png,aac902d4615f45376eb0bb11d38338de,240525
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001926AA.png,95c6a84062cf321747569b813bdd0fbb,247689
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001929AA.png,485fd380a9a7f1088a50c9b1802b232c,281473
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001350AA.png,369765223316f65a1c643c9e3ec8f884,282845
Processed_Data_PNG/ADIAC_Database/Gyrosigma/000651AB.png,9212351ad9ac9474bb82e4cfdc47969a,231167
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001928AA.png,95cd77c1a56be962ff406ce7d5145fa7,328037
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001351AA.png,bac32300e8b15c34495be031893afd72,263047
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001923AA.png,86894043edfb672e4819058a704b42bb,244475
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001922AA.png,930317bd98ca206f2374ceb931a58fc1,249995
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001349AA.png,e5fa71f8fea178feacbacc16abed12c9,259136
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001354AA.png,15ba8d4c8b7941f7c723683e59518cb3,238898
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001353AA.png,b08ed3546e9f1c9258266e414fac06bc,242205
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001352AA.png,fc53255368878f5b8797793a4418953d,324325
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001346AA.png,dc5bf23685eab4c914896aacd0724ba4,255167
Processed_Data_PNG/ADIAC_Database/Gyrosigma/001348AA.png,5c81d4b97e224d896b63e32f29becd00,274568
Processed_Data_PNG/ADIAC_Database/Gyrosigma/000265B.png,7625f1fe88c205c5c0820c925dc47854,251499
Processed_Data_PNG/ADIAC_Database/Melosira/000858BA.png,7e17d1631b0bbc154fcaea0b37b47e36,251133
Processed_Data_PNG/ADIAC_Database/Melosira/000821BA.png,e01de449cb311bbe50a8e0333aa098e5,212343
Processed_Data_PNG/ADIAC_Database/Melosira/000857BA.png,efa8fd215839b4e9284af06de56c7d7e,189751
Processed_Data_PNG/ADIAC_Database/Melosira/000821CA.png,2f43ac784f227e773080d2eaadb0e817,213166
Processed_Data_PNG/ADIAC_Database/Melosira/000859BA.png,84ba4baadf5b1f8eec09f0209f4105f2,295022
Processed_Data_PNG/ADIAC_Database/Melosira/000856CB.png,6cf7427659c7db8134ac200921af9555,264055
Processed_Data_PNG/ADIAC_Database/Melosira/000856AA.png,1e0e0078940fed72e66dcd20e5384e5b,253735
Processed_Data_PNG/ADIAC_Database/Melosira/000821AB.png,3f38b20a1d01a8443680e2b2f3565698,213863
Processed_Data_PNG/ADIAC_Database/Melosira/000858AA.png,89a5667cb0f5b3ead9653bb4ddfd0ffe,248545
Processed_Data_PNG/ADIAC_Database/Melosira/000857AA.png,510674323987b32d0259513ff7003afd,187505
Processed_Data_PNG/ADIAC_Database/Melosira/000858BB.png,b05f5e8ddd2b6b1ed18ba7b8c020d292,253257
Processed_Data_PNG/ADIAC_Database/Melosira/000821AA.png,8e2cad4355ba490cc6a5095195e7b55c,211942
Processed_Data_PNG/ADIAC_Database/Melosira/000856CA.png,cdc2f500a13694d9f4c649877c3d2185,261171
Processed_Data_PNG/ADIAC_Database/Melosira/000859CB.png,7cbc7f306b2df778858e33d0005affd5,298320
Processed_Data_PNG/ADIAC_Database/Melosira/000859CA.png,00bdde285c81764647d6e69a04040eed,295793
Processed_Data_PNG/ADIAC_Database/Melosira/000821DA.png,5ec1d84a12a8bebfaf0cc268023c1777,213743
Processed_Data_PNG/ADIAC_Database/Melosira/000857BB.png,0ec3fb7d8cc03bd87ca7240fe2185190,191826
Processed_Data_PNG/ADIAC_Database/Melosira/000821EA.png,47e91574834e82bb8ccd50a879f142fb,213598
Processed_Data_PNG/ADIAC_Database/Melosira/000856BA.png,2a053679decfb717401beeba7814f5e7,257357
Processed_Data_PNG/ADIAC_Database/Melosira/000859AA.png,f5644c7fd98fb9149fe0fddfc72354f4,303107
Processed_Data_PNG/ADIAC_Database/Melosira/000858CA.png,052891b1866924f79d4abfa4fc6fbbd4,248156
Processed_Data_PNG/ADIAC_Database/Cocconeis/002097AA.png,903c87290eab0097c02f16a9085a7536,163430
Processed_Data_PNG/ADIAC_Database/Cocconeis/000074B.png,bb53dc1b8d53ff7650e7db87eed5abbc,239836
Processed_Data_PNG/ADIAC_Database/Cocconeis/001375AA.png,fa17aabb1637f94c537cbda3869435db,445494
Processed_Data_PNG/ADIAC_Database/Cocconeis/001673AA.png,6e2c7c4862fd1b3a1cffbef9b2dc950a,35273
Processed_Data_PNG/ADIAC_Database/Cocconeis/000864BA.png,768e346ea21853d51ab6220222dfbca5,143119
Processed_Data_PNG/ADIAC_Database/Cocconeis/001663AA.png,038b54b9b54c9edfb968daaf2557c65d,22918
Processed_Data_PNG/ADIAC_Database/Cocconeis/000921BB.png,f77d39a9987b7df9c91129c6209bbb9a,182671
Processed_Data_PNG/ADIAC_Database/Cocconeis/002111AA.png,d734e008c911926d03e304f8ef6b7256,166323
Processed_Data_PNG/ADIAC_Database/Cocconeis/000551BA.png,516264876b8f7df37a8d69cd36c0eba6,158993
Processed_Data_PNG/ADIAC_Database/Cocconeis/001664AA.png,cd7923e09533ff2b4308bd06e736ff4a,20257
Processed_Data_PNG/ADIAC_Database/Cocconeis/000329B.png,38beeba60de5c8f466469a66b4d3ab33,265172
Processed_Data_PNG/ADIAC_Database/Cocconeis/000672BB.png,3a72ef050f8de76830a27c5df3a46df7,144541
Processed_Data_PNG/ADIAC_Database/Cocconeis/001366AA.png,7f7d2a6f11daaf60938d0d83bb12993f,187069
Processed_Data_PNG/ADIAC_Database/Cocconeis/001678AA.png,d027086b6bd7c5ead0d8616286e34d8e,23803
Processed_Data_PNG/ADIAC_Database/Cocconeis/000959AB.png,ad9d9377b2641e8725f054d59cb5fd76,106984
Processed_Data_PNG/ADIAC_Database/Cocconeis/000292.png,7bd3af3d7414aa7a83bf2d65d7940451,131651
Processed_Data_PNG/ADIAC_Database/Cocconeis/002103AA.png,5b50279c96baa79e1af00be3a3c93d64,164120
Processed_Data_PNG/ADIAC_Database/Cocconeis/001368AA.png,dfdbb37bdcd6d082319000bb7bc4902e,279117
Processed_Data_PNG/ADIAC_Database/Cocconeis/000363.png,2bc56a58505bbd3b6f3128c216d28591,149226
Processed_Data_PNG/ADIAC_Database/Cocconeis/000346B.png,309e8045f21c75dfbeb8a80409c15506,191090
Processed_Data_PNG/ADIAC_Database/Cocconeis/001669AA.png,3521e5738eb4eed6d9b05795cdcebcf7,34631
Processed_Data_PNG/ADIAC_Database/Cocconeis/000909BB.png,e1fd04963198026d7bc8558203ad9249,79260
Processed_Data_PNG/ADIAC_Database/Cocconeis/000874BA.png,9c00f519cec1992842c505013d4b2471,133363
Processed_Data_PNG/ADIAC_Database/Cocconeis/000692AA.png,59cf2413e7015132f74dd5205d6dac9e,158377
Processed_Data_PNG/ADIAC_Database/Cocconeis/000673AA.png,80cd33f74cd51d0fb58f6dde5e0ef723,149625
Processed_Data_PNG/ADIAC_Database/Cocconeis/002099AA.png,864c6efd153cd78e4187bbe9b5ea11a4,115977
Processed_Data_PNG/ADIAC_Database/Cocconeis/000957AA.png,a11f9ccb6f74b308986e3249807c88ff,114773
Processed_Data_PNG/ADIAC_Database/Cocconeis/000781AB.png,e2bb7e2cd220ee17840be8ecddb83496,79669
Processed_Data_PNG/ADIAC_Database/Cocconeis/001902AA.png,59eaa4d946117b665f2002b72569073b,290376
Processed_Data_PNG/ADIAC_Database/Cocconeis/001668AA.png,65d1d829bc216b91629240e5c2ec90df,27240
Processed_Data_PNG/ADIAC_Database/Cocconeis/002096AA.png,2b69ec80ccdae8f89e62c28030779409,111135
Processed_Data_PNG/ADIAC_Database/Cocconeis/002107AA.png,6dc0c20ad0547afad525c7364a1f248a,170329
Processed_Data_PNG/ADIAC_Database/Cocconeis/001377AA.png,f134c2612eca761ffd99af54f9cc508a,248031
Processed_Data_PNG/ADIAC_Database/Cocconeis/000186B.png,541c8c756122f90a036db7a4326dbbae,155739
Processed_Data_PNG/ADIAC_Database/Cocconeis/000308.png,21e33cf82bc1797810952184003db74f,140003
Processed_Data_PNG/ADIAC_Database/Cocconeis/001899AA.png,d2c67778db3559aff1d12e83a153a12e,354007
Processed_Data_PNG/ADIAC_Database/Cocconeis/000540BA.png,c6f982eed586ab1674459ecd44a05be8,218402
Processed_Data_PNG/ADIAC_Database/Cocconeis/000928AB.png,54644f3cdff8a5979fbea1670ca92d87,100084
Processed_Data_PNG/ADIAC_Database/Cocconeis/001676AA.png,e8aac6a26caa96ee5145bb3765c69d0a,33616
Processed_Data_PNG/ADIAC_Database/Cocconeis/001680AA.png,13866cf11d7a889c7cafc947e06f5bcf,25626
Processed_Data_PNG/ADIAC_Database/Cocconeis/000869BA.png,a874ff160357f30f125e9f25df0c2add,104967
Processed_Data_PNG/ADIAC_Database/Cocconeis/000864AB.png,52b77d0c8c8a04a5babb93ac05662856,144894
Processed_Data_PNG/ADIAC_Database/Cocconeis/001671AA.png,67786aea00d5d56c94d772171bec3875,16093
Processed_Data_PNG/ADIAC_Database/Cocconeis/000364.png,382aa41fa1d0d9c0bc37b9ff7d740aa6,216129
Processed_Data_PNG/ADIAC_Database/Cocconeis/000925AB.png,9a6fdf32e006e10bcc70cb10a581ac21,175931
Processed_Data_PNG/ADIAC_Database/Cocconeis/000781AA.png,35de32a121ca3d4d6b67024df63eceb9,78142
Processed_Data_PNG/ADIAC_Database/Cocconeis/000869AA.png,48655f535a28c56548e38a5797544d63,101082
Processed_Data_PNG/ADIAC_Database/Cocconeis/000219B.png,7286718b78a50d3a680e544814c8404e,270572
Processed_Data_PNG/ADIAC_Database/Cocconeis/000219.png,a0f1639c4670e8397e868f7fed038b7a,268338
Processed_Data_PNG/ADIAC_Database/Cocconeis/000362B.png,c7dc125a9932f9828654e965baaa2798,162720
Processed_Data_PNG/ADIAC_Database/Cocconeis/000292B.png,8b8195ac0a8e7a734b5f11ffaa2ae55f,133994
Processed_Data_PNG/ADIAC_Database/Cocconeis/002002AA.png,6ab3b82209010b62388fc75cd54f2c3c,116810
Processed_Data_PNG/ADIAC_Database/Cocconeis/000362.png,e6bc1153141192580913d613e21abf2e,159113
Processed_Data_PNG/ADIAC_Database/Cocconeis/002106AA.png,339676e8ac29dafc0c4fea9b408386f3,169703
Processed_Data_PNG/ADIAC_Database/Cocconeis/002102AA.png,183a24c1fa42acae3cc9b93618216005,211784
Processed_Data_PNG/ADIAC_Database/Cocconeis/000212B.png,678001e73c21129b0afd7518400ef522,325117
Processed_Data_PNG/ADIAC_Database/Cocconeis/001379AA.png,63ba136d79c67f325e432a64df0beaea,274695
Processed_Data_PNG/ADIAC_Database/Cocconeis/000673BB.png,23e3a38227f376300bd1851f354017b9,154788
Processed_Data_PNG/ADIAC_Database/Cocconeis/002104AA.png,07137e8bd89f669f6be7847c5f160994,168823
Processed_Data_PNG/ADIAC_Database/Cocconeis/000925BA.png,a03260cdbed119512b1875f07cc609e1,175088
Processed_Data_PNG/ADIAC_Database/Cocconeis/002108AA.png,7e46c3bf0a5d3e1cccc93c2498f7a0e4,157331
Processed_Data_PNG/ADIAC_Database/Cocconeis/000874AA.png,a57a05a096701cf65a59bb7179a57601,134438
Processed_Data_PNG/ADIAC_Database/Cocconeis/002105AA.png,c9eb51ccaa6bc80d83f5f045c092a889,166683
Processed_Data_PNG/ADIAC_Database/Cocconeis/000869CA.png,c66b5da190b6ffae28ca517880a2cbce,101069
Processed_Data_PNG/ADIAC_Database/Cocconeis/000329.png,a95938a36ea43cfd29082f5f9ba10fb8,262514
Processed_Data_PNG/ADIAC_Database/Cocconeis/000692BB.png,7ad533b3c74a7f3250a7659f6b924041,167988
Processed_Data_PNG/ADIAC_Database/Cocconeis/001662AA.png,1f4e351b9648fb9f27b95e5d2af7e14a,27461
Processed_Data_PNG/ADIAC_Database/Cocconeis/000959AA.png,5e2e243bd2a73e1ab0496519747a7f8b,105799
Processed_Data_PNG/ADIAC_Database/Cocconeis/000366.png,611c99fc547e429deac2d995385f3c61,144382
Processed_Data_PNG/ADIAC_Database/Cocconeis/000095B.png,d49fa7fdae24e8eb24fb5daef5a02b5b,240205
Processed_Data_PNG/ADIAC_Database/Cocconeis/001679AA.png,5522fc85cc942fc8b806e5b2484c8247,30695
Processed_Data_PNG/ADIAC_Database/Cocconeis/002114AA.png,e02daa004445cf070cd8f870c2cb8552,174795
Processed_Data_PNG/ADIAC_Database/Cocconeis/001670AA.png,a74846a6577b21e1417893f78dbdd8dc,17182
Processed_Data_PNG/ADIAC_Database/Cocconeis/000869BB.png,c5cb626305984f43194b8f1d55a37003,106618
Processed_Data_PNG/ADIAC_Database/Cocconeis/000957AB.png,dfc6cf17ed888c2640b8fc2b4b3c099d,116071
Processed_Data_PNG/ADIAC_Database/Cocconeis/000862AB.png,e7a269a66ef90355d31d6bbc2ae1e6e2,109388
Processed_Data_PNG/ADIAC_Database/Cocconeis/002100AA.png,522a9508b8d1d471f20dd4ef89294c50,195292
Processed_Data_PNG/ADIAC_Database/Cocconeis/001666AA.png,f326c30dd88aa89980243b95580582d0,28815
Processed_Data_PNG/ADIAC_Database/Cocconeis/000909BA.png,16cfab0110ac2862c0650809a4af1784,78076
Processed_Data_PNG/ADIAC_Database/Cocconeis/001901AA.png,4d473a7f9d7434f12c39f11fb71384f1,202889
Processed_Data_PNG/ADIAC_Database/Cocconeis/000673BA.png,2b8a05a1bd8f04a2c938a2c6d6637703,152691
Processed_Data_PNG/ADIAC_Database/Cocconeis/001373AA.png,f0a3c3e80a370f6ff2e0420542322980,253537
Processed_Data_PNG/ADIAC_Database/Cocconeis/000874CA.png,a8d338a3f4b2b3aa5603f50fd1912c82,128983
Processed_Data_PNG/ADIAC_Database/Cocconeis/002115AA.png,822d5ee44b7ac8ce3d4c4bca602dc005,132825
Processed_Data_PNG/ADIAC_Database/Cocconeis/002101AA.png,965f89877c6626bb23a98c80222ec9a1,232315
Processed_Data_PNG/ADIAC_Database/Cocconeis/002116AA.png,a39ebed692623a910550ae56cd5c3151,201906
Processed_Data_PNG/ADIAC_Database/Cocconeis/000308B.png,e4c82fac5e753950447ac40e2beb2988,142820
Processed_Data_PNG/ADIAC_Database/Cocconeis/002109AA.png,70a7c16b6dda734218366a049b3de98d,172529
Processed_Data_PNG/ADIAC_Database/Cocconeis/000551AA.png,0fb9923cf2ba5508ad0dad67633b8e7d,153939
Processed_Data_PNG/ADIAC_Database/Cocconeis/000540AA.png,f6eaa64e4185788d6e600de5419fcbea,222483
Processed_Data_PNG/ADIAC_Database/Cocconeis/000862AA.png,e67175c0fc20b608981498227ad8c7fd,108447
Processed_Data_PNG/ADIAC_Database/Cocconeis/000781BA.png,44efca303ef4ad5928fb9814c6f1dfe1,77351
Processed_Data_PNG/ADIAC_Database/Cocconeis/000864AA.png,37ce5abffa821e20fa69197a369397a0,143218
Processed_Data_PNG/ADIAC_Database/Cocconeis/000863AA.png,5cc765bcb8297e4dc0e4e3d3e24ff2a0,162220
Processed_Data_PNG/ADIAC_Database/Cocconeis/000346.png,9b7cbf46cd0bca9815f7658b8324b9bf,187888
Processed_Data_PNG/ADIAC_Database/Cocconeis/000692BA.png,73498515eee18d3e7c0b1c4df389b2cd,164520
Processed_Data_PNG/ADIAC_Database/Cocconeis/000692CA.png,b51bf769bb91aeb18b37019a4bff793b,161057
Processed_Data_PNG/ADIAC_Database/Cocconeis/000364B.png,90ccea939081e4bc8e87b38084608b0c,218350
Processed_Data_PNG/ADIAC_Database/Cocconeis/000863AB.png,f462ae004313d2ed099034df03e8307f,163887
Processed_Data_PNG/ADIAC_Database/Cocconeis/001371AA.png,fba37657e7afcf766af92eb2a3e7921e,348890
Processed_Data_PNG/ADIAC_Database/Cocconeis/002110AA.png,a5f3b2c0ea0fe33c76f3f0012e3183a1,218067
Processed_Data_PNG/ADIAC_Database/Cocconeis/000540BB.png,0c1c71ef342b4f09e749050bdfbd72f7,220847
Processed_Data_PNG/ADIAC_Database/Cocconeis/001677AA.png,6a39dbc3f9e4fd2732a8bacb2f4c1930,39311
Processed_Data_PNG/ADIAC_Database/Cocconeis/001369AA.png,a285323710be7c9a0f2066abf7e77bf8,226604
Processed_Data_PNG/ADIAC_Database/Cocconeis/001903AA.png,b18c5438284d2a563222d4ec6986d313,143894
Processed_Data_PNG/ADIAC_Database/Cocconeis/001672AA.png,3a60c4467fb5aadc49223b147a69698a,20895
Processed_Data_PNG/ADIAC_Database/Cocconeis/000672AA.png,d3da475815c9ae5e2ca8ba6d63bd8d44,140458
Processed_Data_PNG/ADIAC_Database/Cocconeis/000212.png,c833a42357f678a7ee73a445822b1f9b,320881
Processed_Data_PNG/ADIAC_Database/Cocconeis/001378AA.png,38ea734eeba2c5b20245fe4fece540f7,372916
Processed_Data_PNG/ADIAC_Database/Cocconeis/001372AA.png,d7507f9e21096804a575ce0318c14efa,173264
Processed_Data_PNG/ADIAC_Database/Cocconeis/000921BA.png,a49915ccc4a5149049194be5c9b82548,181765
Processed_Data_PNG/ADIAC_Database/Cocconeis/000928AA.png,0d81307b7fde63c44142aade812b0920,98945
Processed_Data_PNG/ADIAC_Database/Cocconeis/000925AA.png,fec707302c4a3d581edab6fe366e1e31,174779
Processed_Data_PNG/ADIAC_Database/Cocconeis/001667AA.png,e025bf63fc0e87a2733cf2e8fe48561e,31832
Processed_Data_PNG/ADIAC_Database/Cocconeis/001367AA.png,cbad1d309168f960b8ebc4c7495daf1b,331441
Processed_Data_PNG/ADIAC_Database/Cocconeis/000363B.png,e8c24bee987ed2f5381ea7ebfc4292ab,151436
Processed_Data_PNG/ADIAC_Database/Cocconeis/000551BB.png,2f569edc1931393e845b663bedc0d5cc,161548
Processed_Data_PNG/ADIAC_Database/Cocconeis/000909CA.png,e23ec61863cc5d4da98b1dd8b98695be,77901
Processed_Data_PNG/ADIAC_Database/Cocconeis/000874BB.png,abfb68087ef032eb8d67785c2438703f,135072
Processed_Data_PNG/ADIAC_Database/Cocconeis/000366B.png,1a472faf26e7602fef710d15f94175d9,146393
Processed_Data_PNG/ADIAC_Database/Cocconeis/000909AA.png,d972e882206ddbc630ef10ad393ef8b2,78556
Processed_Data_PNG/ADIAC_Database/Cocconeis/000365B.png,a08104445cdac448ce7488ec978dfa71,116475
Processed_Data_PNG/ADIAC_Database/Cocconeis/001900AA.png,90aa52d756067325c10498a5a6b8b6c3,247591
Processed_Data_PNG/ADIAC_Database/Cocconeis/000921CA.png,29bc54405f5474e069a6a8df000f6ea8,177345
Processed_Data_PNG/ADIAC_Database/Cocconeis/001374AA.png,05336102d89b72611016e0385ca6c572,210010
Processed_Data_PNG/ADIAC_Database/Cocconeis/001674AA.png,393ddc0a8edfa7692bb7d46d54a23b57,36460
Processed_Data_PNG/ADIAC_Database/Cocconeis/001675AA.png,450a3f92ce1ddb83bd02936e8e514a7c,28118
Processed_Data_PNG/ADIAC_Database/Cocconeis/000921AA.png,a0decdebc29a1e5bcda5b8b47070edbb,185390
Processed_Data_PNG/ADIAC_Database/Cocconeis/002113AA.png,36b8dbbc99dd1f543e5555256e382004,168043
Processed_Data_PNG/ADIAC_Database/Cocconeis/000365.png,4e9b515d97969ee28b98b9c4a3314e02,113157
Processed_Data_PNG/ADIAC_Database/Cocconeis/000959BA.png,38eee5b724370e474cd7854856ce25e2,104471
Processed_Data_PNG/ADIAC_Database/Cocconeis/000672BA.png,7a12c4d788b3987f5ce87664e52833ec,142396
Processed_Data_PNG/ADIAC_Database/Cocconeis/000923AA.png,cc3d03a07471d5df1516e4e1e2960fba,95970
Processed_Data_PNG/ADIAC_Database/Cocconeis/001376AA.png,3290694d063a561a1bf37ff918eb6f84,378530
Processed_Data_PNG/ADIAC_Database/Cocconeis/000923AB.png,db9faba6ce51f217e36f4a37f629a54c,97174
Processed_Data_PNG/ADIAC_Database/Cocconeis/001665AA.png,94edabbc43f82ec634ec77466c509a34,28388
Processed_Data_PNG/ADIAC_Database/Cocconeis/002112AA.png,3cac39cb3dd11ea2771f0f9361e9c804,203152
Processed_Data_PNG/ADIAC_Database/Cocconeis/001370AA.png,45d12145c55ae7b7e211d9db0041def4,217116
Processed_Data_PNG/ADIAC_Database/Cocconeis/002117AA.png,d749ffd95de0a055e247eec753ac6f4d,155976
Processed_Data_PNG/ADIAC_Database/Cocconeis/000862BA.png,23033d5e4ff26862093cefc31536023e,105680
Processed_Data_PNG/ADIAC_Database/Cocconeis/002098AA.png,dc53078f05114dc801cc716b4c157fdc,160791
Processed_Data_PNG/ADIAC_Database/Staurosira/001180BA.png,8b3e185cc7bbdfc47b9f34a3cc5bcdaf,120088
Processed_Data_PNG/ADIAC_Database/Staurosira/000220B.png,fe593728bd15799df303219f860013a9,99223
Processed_Data_PNG/ADIAC_Database/Staurosira/001186AA.png,bcf8d2be0b0c1b8f489d0e7e1dda81eb,99234
Processed_Data_PNG/ADIAC_Database/Staurosira/000220.png,dd935c30aaaf2a00a8f17f938adcab0b,98681
Processed_Data_PNG/ADIAC_Database/Staurosira/001179BA.png,33cf2506c64a22f0c9df410b49dbe1d4,110408
Processed_Data_PNG/ADIAC_Database/Staurosira/000177B.png,366c364244b3631dc2cb4b965c9e19ed,53989
Processed_Data_PNG/ADIAC_Database/Staurosira/001186BA.png,6ba13f9b36f1af5174ab435311e3cdd2,97102
Processed_Data_PNG/ADIAC_Database/Staurosira/001179AA.png,96c12ef0f7ef98b266c9d25537783f1b,112276
Processed_Data_PNG/ADIAC_Database/Staurosira/001180AA.png,945c7abd60f72dbd78163e8dc28d9516,121301
Processed_Data_PNG/ADIAC_Database/Encyonema/001757AA.png,94cec8afad80aa1da24757bac736628b,78386
Processed_Data_PNG/ADIAC_Database/Encyonema/000275B.png,495daa29286bccd46c05b6d394af7d03,196088
Processed_Data_PNG/ADIAC_Database/Encyonema/001736AA.png,42d29a8686163bd46e96263dd2d37ad4,61570
Processed_Data_PNG/ADIAC_Database/Encyonema/000511BA.png,bbf9298474c8ed34c11389d7450071eb,224037
Processed_Data_PNG/ADIAC_Database/Encyonema/001262AA.png,1f152e33f95e22e9fdee3a3a2f72d05e,200259
Processed_Data_PNG/ADIAC_Database/Encyonema/000301.png,d3e96bf5e58d8477fc47e3e14ff013a2,87163
Processed_Data_PNG/ADIAC_Database/Encyonema/000358B.png,910e1a45aabc3e9227fad6f862eac48c,166847
Processed_Data_PNG/ADIAC_Database/Encyonema/000304.png,9d9acb316c919c06b8f936e4ed947c96,227499
Processed_Data_PNG/ADIAC_Database/Encyonema/001257AA.png,15e3b22452e1c8504a93a523a8903842,203759
Processed_Data_PNG/ADIAC_Database/Encyonema/000361.png,40bc57f93e544220893f9a1c3cd24f56,185103
Processed_Data_PNG/ADIAC_Database/Encyonema/000500BA.png,d70420c6cc3978114f1d2a7560fe7bac,106632
Processed_Data_PNG/ADIAC_Database/Encyonema/001751AA.png,b3a1d828dcb1c9de03e0adb5764f190c,76941
Processed_Data_PNG/ADIAC_Database/Encyonema/001205AA.png,4add56fe042869493a37696a4689e796,116190
Processed_Data_PNG/ADIAC_Database/Encyonema/000511AA.png,11049ff9833def61a6f14c3be9d88f23,214835
Processed_Data_PNG/ADIAC_Database/Encyonema/001756AA.png,9346e1030fdf695b35830e5a651eefbf,65155
Processed_Data_PNG/ADIAC_Database/Encyonema/000498BB.png,6dece198b648c72d94560034fa62991d,313544
Processed_Data_PNG/ADIAC_Database/Encyonema/000301B.png,6a8431f51b14fa4609517bd60acfe39e,89346
Processed_Data_PNG/ADIAC_Database/Encyonema/001755AA.png,3474e36d341a29c64b004a881def7129,58888
Processed_Data_PNG/ADIAC_Database/Encyonema/000354B.png,1ffc3e050e24cd9616351049d43c2111,209941
Processed_Data_PNG/ADIAC_Database/Encyonema/001735AA.png,0b17d2b0554f8ce52075d77b1d5d0b8a,80147
Processed_Data_PNG/ADIAC_Database/Encyonema/000306B.png,2e8595b87263fcfb447840856be47e5a,135068
Processed_Data_PNG/ADIAC_Database/Encyonema/001263AA.png,672114c64b3e9af30a520d6f177f5f70,223660
Processed_Data_PNG/ADIAC_Database/Encyonema/000510BB.png,530286ca14bae0feb794bca9df24cf20,222694
Processed_Data_PNG/ADIAC_Database/Encyonema/000306.png,c50282cc66e686526bc9ddcb40f50fa7,132345
Processed_Data_PNG/ADIAC_Database/Encyonema/001752AA.png,8be7ab4813f90b0da3cec3c8b95ca257,60849
Processed_Data_PNG/ADIAC_Database/Encyonema/000310.png,1ac8b8c0092ef634169f89fd5af088a4,215812
Processed_Data_PNG/ADIAC_Database/Encyonema/001739AA.png,51e78e8a8d837018064b44f8e1262e8a,73430
Processed_Data_PNG/ADIAC_Database/Encyonema/001754AA.png,1b877badbade70907b03196c5afadc87,94191
Processed_Data_PNG/ADIAC_Database/Encyonema/000355B.png,66c71acaa1f43a6f2a68e22343442719,228315
Processed_Data_PNG/ADIAC_Database/Encyonema/000356B.png,6c13e8f85f45e9bce5627b2510f5feb5,160125
Processed_Data_PNG/ADIAC_Database/Encyonema/000085B.png,96f2d1371ccba6e83d9f60a6c829a16c,86756
Processed_Data_PNG/ADIAC_Database/Encyonema/000500AB.png,abbb246521c3ee211ad68ce3c54149fa,110502
Processed_Data_PNG/ADIAC_Database/Encyonema/001743AA.png,6bd6d0cb14a279dc0551fae8c2775b6b,50595
Processed_Data_PNG/ADIAC_Database/Encyonema/001738AA.png,f8204de825b2a84e51f63d81623a919b,48801
Processed_Data_PNG/ADIAC_Database/Encyonema/001737AA.png,375b04dee2f1d04d4abbf758b7b2c76a,48243
Processed_Data_PNG/ADIAC_Database/Encyonema/001259AA.png,aa2acf2202f7cfdd9a558434c3130f63,168783
Processed_Data_PNG/ADIAC_Database/Encyonema/000361B.png,3e4f5dcc1826957b3019a529243aaac9,187029
Processed_Data_PNG/ADIAC_Database/Encyonema/001740AA.png,ca0460e5f05e4b80983bab1c78b5c71e,72940
Processed_Data_PNG/ADIAC_Database/Encyonema/000498AA.png,ec4a50c8e5c8c76c0db5c5354200afe0,303821
Processed_Data_PNG/ADIAC_Database/Encyonema/001741AA.png,c06661b3f5888ab647f80e23ce8f72ff,58724
Processed_Data_PNG/ADIAC_Database/Encyonema/000513BA.png,d2f48748ba9265113f5beecd537e96e9,288428
Processed_Data_PNG/ADIAC_Database/Encyonema/000357.png,a57b6803ccc000519e8b9ea06b4329d7,156110
Processed_Data_PNG/ADIAC_Database/Encyonema/000304B.png,3e81210c19d701c87add96157ce59794,228842
